study_id,series_id,series_description,x_scale,y_scale,mean,std
3480977444,2937779262,Axial T2,2.857142857142857,2.857142857142857,219.3983431977974,209.18318073102867
3485350011,1898521823,Sagittal T2/STIR,2.857142857142857,2.857142857142857,63.88040098852041,86.67329945399963
3485350011,2353601922,Axial T2,1.4285714285714286,1.4285714285714286,98.21842245729813,112.89978736425557
3485350011,4011067470,Sagittal T1,1.7142857142857142,1.7142857142857142,79.95601084183673,107.12289763001371
3485457199,2652956268,Axial T2,1.7142857142857142,1.7142857142857142,183.04495740211846,187.04800342776858
3485457199,3380708135,Sagittal T1,1.7142857142857142,1.7142857142857142,116.55047644057623,161.76601408749258
3485457199,3404943724,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,18.544782366071427,22.010688630213583
3486932462,1072533312,Axial T2,1.4285714285714286,1.4285714285714286,196.41219706632654,195.00652540385306
3486932462,1195323547,Axial T2,1.4285714285714286,1.4285714285714286,194.975546875,206.8938905687152
3486932462,3487649104,Sagittal T1,3.392857142857143,2.857142857142857,225.82449112457482,264.9830281866195
3486932462,4137128698,Sagittal T2/STIR,2.0357142857142856,1.7142857142857142,197.18380823311466,239.19529225527975
3487958667,165244967,Sagittal T2/STIR,2.0,2.0,58.21783101261338,56.1570298906635
3487958667,276387150,Axial T2,1.4285714285714286,1.4285714285714286,210.16263571899046,188.6502659019999
3487958667,451856048,Sagittal T1,2.2857142857142856,2.2857142857142856,126.61582009105726,185.20525684675383
3488486405,2659601946,Axial T2,2.857142857142857,2.857142857142857,163.968288895814,158.62525525703896
3488486405,2706107463,Sagittal T1,2.2857142857142856,2.2857142857142856,85.90729188810941,154.24615323839438
3488486405,3160536937,Sagittal T2/STIR,2.0,2.0,75.81700303819444,84.02160983315798
3488985263,1479016092,Sagittal T2/STIR,1.7142857142857142,1.7142857142857142,95.31741798281813,134.61296531561845
3488985263,3453363210,Axial T2,1.4285714285714286,1.4285714285714286,177.84601482780613,196.6052338454625
3488985263,3854645958,Sagittal T1,1.4285714285714286,1.4285714285714286,107.4861065519958,147.56913790676842
3489009024,1228509434,Axial T2,1.7142857142857142,1.7142857142857142,175.76852838010205,189.57984421998393
3489009024,2674663719,Sagittal T1,1.7142857142857142,1.7142857142857142,118.8255859375,191.58773413567482
3489009024,2989304472,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,24.859915763180272,33.07123933488304
3489581041,108294581,Sagittal T1,1.7142857142857142,1.7142857142857142,104.09395559210526,134.89711032696522
3489581041,2859932178,Sagittal T2/STIR,1.7142857142857142,1.7142857142857142,82.66297684781149,116.0488808339254
3489581041,3858435110,Axial T2,1.4285714285714286,1.4285714285714286,135.09663265306122,145.72586597940222
3489581041,3869083782,Axial T2,1.4285714285714286,1.4285714285714286,145.73482979910713,167.24142903358322
3489738948,2587818987,Sagittal T1,1.7142857142857142,1.7142857142857142,72.03495562287415,100.5711826163089
3489738948,3186939889,Axial T2,1.4285714285714286,1.4285714285714286,81.10851021794588,98.89273993443135
3489738948,4120337982,Sagittal T2/STIR,2.857142857142857,2.857142857142857,60.7969068877551,84.07528092088069
3493057494,253455274,Axial T2,2.2857142857142856,2.2857142857142856,233.02855100047833,232.55279602302952
3493057494,1621484060,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,84.20620615433674,81.08208358378869
3493057494,2117991482,Sagittal T1,2.2857142857142856,2.2857142857142856,251.06616310586736,283.64426463789744
3495818564,856763877,Sagittal T1,2.2857142857142856,2.2857142857142856,400.8531874468537,401.2312522253813
3495818564,2578537885,Axial T2,1.1428571428571428,1.1428571428571428,310.0762028908243,228.19731955576893
3495818564,2849696192,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,323.57991337159865,306.3657810378574
3496128487,1048347069,Sagittal T1,2.2857142857142856,2.2857142857142856,145.2110202088648,216.65401672044865
3496128487,1312549714,Axial T2,1.4285714285714286,1.4285714285714286,228.52500132865646,233.9608415248096
3496128487,2185202709,Sagittal T2/STIR,2.0,2.0,54.00826391103316,51.26244160194217
3496208349,1038267895,Axial T2,1.4285714285714286,1.4285714285714286,95.35100529469601,118.88238632129608
3496208349,1318452514,Sagittal T2/STIR,1.7142857142857142,1.7142857142857142,89.72770293013039,100.29164165006395
3496208349,3469597859,Sagittal T1,1.4285714285714286,1.4285714285714286,90.00325631554705,96.98667065900605
3501721118,1004029369,Sagittal T2/STIR,2.0357142857142856,1.7142857142857142,166.3700668883625,199.36225673566864
3501721118,3307361736,Axial T2,1.4285714285714286,1.4285714285714286,176.00930245535713,169.88087390556106
3501721118,3453776826,Axial T2,1.4285714285714286,1.4285714285714286,165.3524529655612,166.96835313407075
3501721118,4122856142,Sagittal T1,3.392857142857143,2.857142857142857,190.85864898414724,223.22170671770817
3502309214,478835832,Sagittal T1,1.7142857142857142,1.7142857142857142,135.21683463681526,165.18599039163954
3502309214,2519102911,Axial T2,2.857142857142857,2.857142857142857,136.98627165710033,152.8798251680549
3502309214,3462838021,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,30.772186115400107,42.00444798195062
3503499724,27128227,Sagittal T2/STIR,2.0,2.0,69.08052543934241,75.6877515084052
3503499724,695091986,Axial T2,1.4285714285714286,1.4285714285714286,210.18831006523703,223.80954279763546
3503499724,4286722486,Sagittal T1,2.2857142857142856,2.2857142857142856,104.53147697881236,174.93433534535848
3507232306,68802292,Sagittal T1,2.2857142857142856,2.2857142857142856,146.13230362457483,149.4303956260591
3507232306,296864903,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,112.32721088435375,105.94891983579727
3507232306,1555239182,Axial T2,2.2857142857142856,2.2857142857142856,167.38854731345663,102.46701931649373
3507369254,1753331996,Sagittal T1,2.2857142857142856,2.2857142857142856,123.84653021364795,212.6770403850152
3507369254,2989239838,Axial T2,2.857142857142857,2.857142857142857,255.94988524116042,231.2250072449872
3507369254,4006225516,Sagittal T2/STIR,2.0,2.0,76.16582629145408,76.8500765964029
3509104796,267862035,Sagittal T2/STIR,2.5714285714285716,2.5714285714285716,279.58600867802477,333.0579672389759
3509104796,1961512257,Sagittal T1,2.0,2.0,394.1327318315719,443.6485982078865
3509104796,2886692016,Axial T2,2.0,2.0,303.2546996477162,320.76287434837167
3515641631,830954747,Axial T2,4.285714285714286,2.857142857142857,54.130924479166666,44.300740565818884
3515641631,2671592485,Axial T2,4.285714285714286,2.857142857142857,56.9282884247449,47.956083210794404
3515641631,3168174388,Sagittal T1,3.8035714285714284,3.4285714285714284,237.45581818664965,183.70904791041005
3515641631,4119560068,Sagittal T2/STIR,3.8035714285714284,3.4285714285714284,138.08211229804422,109.71647380510616
3521159632,2238648179,Sagittal T1,2.2857142857142856,2.2857142857142856,153.6430896577381,241.5078333525973
3521159632,3530159983,Axial T2,2.857142857142857,2.857142857142857,229.45189377834467,227.40523725745285
3521159632,3949449297,Sagittal T2/STIR,2.0,2.0,85.60916462939342,98.76358252650563
3521369408,472218767,Sagittal T1,1.4285714285714286,1.4285714285714286,141.44970068993507,185.58220295619984
3521369408,2050378279,Axial T2,2.2857142857142856,2.2857142857142856,165.7739708227041,182.6789298818255
3521369408,3910483650,Sagittal T2/STIR,1.7142857142857142,1.7142857142857142,127.51566395379174,173.59240806632283
3522926594,758233112,Axial T2,1.4285714285714286,1.4285714285714286,127.63986529321551,113.29362362167305
3522926594,1825000899,Axial T2,1.4285714285714286,1.4285714285714286,106.18167889030612,98.09344648069991
3522926594,2247250261,Sagittal T1,1.1428571428571428,1.1428571428571428,99.14979937287416,113.81359082190589
3522926594,4280971241,Sagittal T2/STIR,2.0,2.0,101.21098685009719,115.2159725447732
3525503074,1607547232,Sagittal T2/STIR,3.6607142857142856,3.142857142857143,142.99899420705782,109.5416069882252
3525503074,2211041993,Axial T2,2.857142857142857,2.857142857142857,63.83279177295918,48.778922581582655
3525503074,2343531598,Sagittal T1,4.0,3.4285714285714284,308.4132613201531,226.22733846157726
3528463452,1060165194,Axial T2,1.2142857142857142,1.2142857142857142,2251.2474136041137,2118.0166587860126
3528463452,1613644106,Sagittal T1,1.4285714285714286,1.4285714285714286,1658.9112972337373,2112.0916977102243
3528463452,3329373458,Sagittal T2/STIR,3.4285714285714284,3.4285714285714284,1856.7923270089286,1943.8727501656276
3529796126,932163096,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,715.6315343324829,844.8166548125557
3529796126,3919672823,Sagittal T1,2.2857142857142856,2.2857142857142856,1025.685774075255,1185.099236569112
3529796126,4271527885,Axial T2,2.2857142857142856,2.2857142857142856,808.7072258981717,758.2107932076143
3532229145,692501233,Axial T2,2.0,2.0,141.40070497304035,190.39499636854688
3532229145,1630808302,Axial T2,2.0,2.0,119.42597594927393,139.74841629221132
3532229145,2402412130,Sagittal T1,2.0,2.0,128.83559015123907,163.76530452620943
3532229145,3654837834,Sagittal T2/STIR,2.5714285714285716,2.5714285714285716,79.76243337736881,116.10014176925141
3532637184,380067370,Sagittal T1,2.2857142857142856,2.2857142857142856,242.61999333773687,237.71959735931006
3532637184,1795989820,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,177.26599085504736,173.92114637849278
3532637184,2997586554,Axial T2,2.2857142857142856,2.2857142857142856,267.3463568239796,187.081035974589
3532709160,1632317960,Sagittal T1,2.2857142857142856,2.2857142857142856,165.49074325042517,239.40339244857356
3532709160,1932273466,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,28.648933088860545,38.32103566725543
3532709160,3813111527,Axial T2,1.7142857142857142,1.7142857142857142,237.5667485234583,268.3250635057463
3534804406,1529113419,Axial T2,2.2857142857142856,2.2857142857142856,568.9402646683674,462.66362998452007
3534804406,2075466299,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,450.95812152986196,343.76844948037126
3534804406,3732497661,Sagittal T1,2.2857142857142856,2.2857142857142856,451.7929945415666,438.9950273644919
3537214277,987058749,Sagittal T2/STIR,3.5,3.142857142857143,137.36179182610545,124.4187747155175
3537214277,2371506067,Sagittal T1,3.8035714285714284,3.4285714285714284,237.2593045812075,199.08087756619568
3537214277,3891167846,Axial T2,2.857142857142857,2.857142857142857,59.104698603771865,36.096805863954366
3542237003,138835504,Sagittal T2/STIR,3.732142857142857,3.142857142857143,213.8937824571793,247.31114721790692
3542237003,342696477,Sagittal T1,3.392857142857143,2.857142857142857,241.8764283056973,275.64368336194116
3542237003,458336097,Axial T2,2.7142857142857144,2.7142857142857144,228.24877201481553,227.45997973904937
3542358517,42866064,Sagittal T2/STIR,2.0,2.0,108.34908064788415,130.13714677984382
3542358517,904281718,Sagittal T1,1.1428571428571428,1.1428571428571428,103.28752438475391,124.83095862415777
3542358517,1252644927,Axial T2,1.4285714285714286,1.4285714285714286,121.25648756377551,124.72390446066379
3542358517,2252587607,Axial T2,1.4285714285714286,1.4285714285714286,131.75763658077415,128.41487791472582
3543204922,2414262587,Sagittal T1,2.2857142857142856,2.2857142857142856,127.99865141369048,188.78055763039288
3543204922,3178908525,Axial T2,1.7142857142857142,1.7142857142857142,205.7746269495014,234.46175077035227
3543204922,3795718943,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,26.28523862670068,39.072971256399086
3544851736,550099341,Sagittal T1,2.2857142857142856,2.2857142857142856,112.45165240575396,195.5076756405783
3544851736,1651370414,Axial T2,1.4285714285714286,1.4285714285714286,206.15564597233123,235.6837535196393
3544851736,1697220949,Sagittal T2/STIR,2.0,2.0,75.30253839817176,91.10125497873055
3548637673,1240120366,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,179.1557958842019,222.51288830845883
3548637673,2146471576,Sagittal T1,2.2857142857142856,2.2857142857142856,291.63650094524417,277.14336294787233
3548637673,4192434364,Axial T2,2.2857142857142856,2.2857142857142856,265.37443570061953,312.3151965312944
3549400362,2182918839,Sagittal T1,1.5714285714285714,1.5714285714285714,167.97931661503887,170.9408376002702
3549400362,2478630365,Axial T2,1.7142857142857142,1.7142857142857142,124.70559187216553,87.85058306003683
3549400362,3518655508,Sagittal T2/STIR,3.4285714285714284,3.4285714285714284,129.60774170159135,148.6374209882583
3549661026,953081083,Axial T2,1.4285714285714286,1.4285714285714286,141.83291374362244,173.17917253842148
3549661026,1193423915,Sagittal T1,3.4285714285714284,3.4285714285714284,102.33803677721089,136.22913274546667
3549661026,3909583458,Sagittal T2/STIR,1.7142857142857142,1.7142857142857142,72.9247834289966,107.70722326519467
3549949167,469496819,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,210.9238729671556,232.69419840763516
3549949167,3354221034,Sagittal T1,2.2857142857142856,2.2857142857142856,327.90510735544217,359.1600164703739
3549949167,3620633769,Axial T2,2.2857142857142856,2.2857142857142856,294.26622448979595,269.8994788488404
3550756125,2355159919,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,27.77843324829932,44.61652097473342
3550756125,3900885410,Sagittal T1,1.7142857142857142,1.7142857142857142,151.83371864370747,158.67043545319055
3550756125,4257340719,Axial T2,2.857142857142857,2.857142857142857,95.57055437586966,94.98440163558047
3552213443,1364413542,Sagittal T2/STIR,2.0357142857142856,1.7142857142857142,135.0408466958212,184.0055991391783
3552213443,3017730692,Sagittal T1,3.392857142857143,2.857142857142857,158.19764808825315,209.46868921522292
3552213443,3460651216,Axial T2,1.4285714285714286,1.4285714285714286,138.1621454183402,172.39171798970867
3554607315,2397360883,Axial T2,2.2857142857142856,2.2857142857142856,352.99809669961735,216.21804278190726
3554607315,3102632811,Sagittal T1,2.2857142857142856,2.2857142857142856,437.69718590561223,353.8282675842875
3554607315,3716874600,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,236.69443392591413,202.8651458427564
3559205221,81896816,Sagittal T1,2.0,2.0,325.2120668579932,361.739002399146
3559205221,845962826,Sagittal T2/STIR,2.5714285714285716,2.5714285714285716,234.29936528182702,273.33206605059695
3559205221,1567481187,Axial T2,2.0,2.0,311.0536127118258,317.38676089963826
3559395900,430939910,Sagittal T1,1.4285714285714286,1.4285714285714286,227.02372120723288,334.7836201867912
3559395900,629596068,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,220.32764316664165,255.8123567139716
3559395900,1784514708,Axial T2,1.4285714285714286,1.4285714285714286,366.9006202168367,434.1827010174598
3559395900,4120024392,Axial T2,1.4285714285714286,1.4285714285714286,387.02243183992346,476.9816045246691
3560499468,2771617832,Axial T2,2.2857142857142856,2.2857142857142856,301.7499548256803,202.28868399782928
3560499468,3880800850,Sagittal T1,2.2857142857142856,2.2857142857142856,342.9500807158801,230.88477046663726
3560499468,4209770784,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,267.94167405731827,187.5107743632125
3562838732,1937279960,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,186.2229452327806,267.0717002893302
3562838732,2243673732,Sagittal T1,2.2857142857142856,2.2857142857142856,364.5732122927296,516.5228717400729
3562838732,3558051481,Axial T2,2.2857142857142856,2.2857142857142856,290.42022829639666,302.0361729927836
3563559233,1010267177,Axial T2,2.2857142857142856,2.2857142857142856,480.2679782166773,270.96753053682585
3563559233,2004493529,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,300.3272398803271,279.0781498419029
3563559233,2800437838,Sagittal T1,2.2857142857142856,2.2857142857142856,494.2077498968337,442.5043041661131
3563792362,1054822047,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,270.458185852466,374.2977250522045
3563792362,2468143144,Axial T2,2.2857142857142856,2.2857142857142856,339.97858827250656,421.1647485515479
3563792362,2936622418,Sagittal T1,2.2857142857142856,2.2857142857142856,385.2029934630102,520.6660176304955
